Date,Open,High,Low,Close,Volume
18/11/2018 00:00,1221.94,1230.03,1217.97,1222.51,246433
25/11/2018 00:00,1223.38,1228.91,1211.15,1221.96,262194
02/12/2018 00:00,1222.91,1249.98,1221.25,1248.41,294598
09/12/2018 00:00,1250.4,1250.49,1232.89,1238,331897
16/12/2018 00:00,1237.33,1266.43,1235.47,1255.38,290796
23/12/2018 00:00,1258.48,1282.1,1257.89,1280.59,172410
30/12/2018 00:00,1279.92,1298.52,1276.54,1284.53,187785
06/01/2019 00:00,1285.34,1297.03,1279.31,1287.39,219681
13/01/2019 00:00,1288.04,1295.79,1280.56,1281.18,191097
20/01/2019 00:00,1282.53,1303.91,1276.7,1302.79,159287
27/01/2019 00:00,1302.27,1326.25,1297.56,1317.71,195232
03/02/2019 00:00,1317.6,1317.89,1302.73,1313.95,154258
10/02/2019 00:00,1313.14,1322.57,1302.34,1321.26,183099
17/02/2019 00:00,1317.36,1346.66,1315.81,1327.56,197552
24/02/2019 00:00,1327.47,1332.51,1290.12,1293.42,196295
03/03/2019 00:00,1295.06,1300.69,1280.77,1298.23,198636
10/03/2019 00:00,1296.85,1311.19,1290.42,1301.92,162381
17/03/2019 00:00,1302.24,1320.35,1298.13,1313.07,185196
24/03/2019 00:00,1312.19,1324.49,1286.66,1292.16,196220
31/03/2019 00:00,1292.15,1296.97,1280.88,1291.49,144067
07/04/2019 00:00,1292.17,1310.53,1289.53,1290.46,165500
14/04/2019 00:00,1291.22,1291.89,1271.09,1275.47,132347
21/04/2019 00:00,1275.72,1288.67,1266.21,1285.95,158188
28/04/2019 00:00,1285.92,1287.23,1266.2,1278.97,187025
05/05/2019 00:00,1282.56,1291.44,1276.93,1285.66,216600
12/05/2019 00:00,1287.13,1303.23,1274.72,1277.48,191895
19/05/2019 00:00,1278.29,1287.27,1269.41,1284.8,163395
26/05/2019 00:00,1285.21,1306.92,1274.95,1305.13,183597
02/06/2019 00:00,1306.59,1348.23,1306.49,1340.24,273504
09/06/2019 00:00,1334.62,1358.12,1319.83,1340.82,251089
16/06/2019 00:00,1341.76,1411.76,1332.93,1398.68,413429
23/06/2019 00:00,1399.87,1439.21,1398.59,1409.91,474906
30/06/2019 00:00,1391.67,1437.73,1381.66,1398.09,383112
07/07/2019 00:00,1399.09,1427.07,1385.69,1414.83,297186
14/07/2019 00:00,1416.52,1452.92,1400.01,1424.96,324522
21/07/2019 00:00,1426.44,1433.73,1411,1418.31,300081
28/07/2019 00:00,1420.75,1447.93,1400.44,1440.32,358716
04/08/2019 00:00,1440.29,1510.33,1436.67,1497.02,533454
11/08/2019 00:00,1496.05,1534.95,1479.77,1512.1,542805
18/08/2019 00:00,1509.43,1530.2,1492.43,1526.25,366785
25/08/2019 00:00,1545.74,1555.21,1516.93,1520.55,500451
01/09/2019 00:00,1529.39,1556.98,1502.47,1506.38,459380
08/09/2019 00:00,1503.51,1524.13,1484.45,1488.55,402379
15/09/2019 00:00,1500.71,1517.01,1482.97,1516.27,352324
22/09/2019 00:00,1512.63,1535.63,1486.79,1496.61,395764
29/09/2019 00:00,1496.25,1519.48,1459.03,1504.5,449106
06/10/2019 00:00,1508.53,1516.98,1473.93,1487.93,514582
13/10/2019 00:00,1486.43,1498.53,1476.96,1489.93,405638
20/10/2019 00:00,1491.65,1517.93,1480.78,1504.16,353224
27/10/2019 00:00,1503.29,1516.09,1481.08,1513.9,367260
03/11/2019 00:00,1512.69,1514.77,1456.12,1458.72,402549
10/11/2019 00:00,1460.22,1474.55,1445.57,1467.37,377394
17/11/2019 00:00,1467.85,1478.75,1456.28,1461.81,371331
24/11/2019 00:00,1460.39,1466.53,1450.02,1463.83,251257
01/12/2019 00:00,1462.43,1484.01,1453.89,1459.53,343446
08/12/2019 00:00,1458.58,1486.69,1458.48,1475.44,348614
15/12/2019 00:00,1474.85,1481.64,1470.38,1477.93,256268
22/12/2019 00:00,1477.96,1515.29,1477.46,1510.63,180705
29/12/2019 00:00,1511.16,1553.43,1510.7,1551.44,259837
05/01/2020 00:00,1575.89,1611.35,1540.2,1561.76,538320
12/01/2020 00:00,1559.55,1561.21,1535.96,1556.83,361530
19/01/2020 00:00,1559,1575.95,1546.3,1570.9,346902
26/01/2020 00:00,1580.71,1590.48,1563.35,1588.83,454810
02/02/2020 00:00,1588.65,1592,1547.38,1570,425095
09/02/2020 00:00,1569.27,1585.01,1561.92,1583.69,353672
16/02/2020 00:00,1581.25,1649.23,1578.85,1643.73,411312
23/02/2020 00:00,1659.37,1689.25,1562.93,1584.7,844162
01/03/2020 00:00,1581.79,1692.09,1575.31,1674.06,728100
08/03/2020 00:00,1695.92,1703.44,1504.62,1529.78,774467
15/03/2020 00:00,1543.04,1562.94,1451.13,1498.64,861612
22/03/2020 00:00,1490.2,1644.37,1485,1622.55,359304
29/03/2020 00:00,1619.97,1632.25,1569.33,1615.7,389849
05/04/2020 00:00,1614.62,1690.43,1608.35,1683.56,379776
12/04/2020 00:00,1677.47,1747.4,1674.98,1682.14,549614
19/04/2020 00:00,1683.02,1738.78,1660.03,1726.41,666507
26/04/2020 00:00,1722.32,1727.59,1670.4,1699.6,645009
03/05/2020 00:00,1698.03,1723.6,1681.14,1702.09,475375
10/05/2020 00:00,1702.38,1751.68,1691.53,1741.85,616666
17/05/2020 00:00,1747.36,1765.08,1717.1,1735.45,643360
24/05/2020 00:00,1732.11,1737.69,1693.62,1730.41,445363
31/05/2020 00:00,1735.4,1745.09,1670.55,1684.3,465207
07/06/2020 00:00,1680.52,1744.63,1677.22,1730.57,491961
14/06/2020 00:00,1730.76,1745.28,1704.11,1742.26,445889
21/06/2020 00:00,1747.68,1779.43,1742.74,1769.57,441284
28/06/2020 00:00,1770.32,1789.08,1757.43,1774.9,314619
05/07/2020 00:00,1773.37,1817.92,1769.86,1798.57,341523
12/07/2020 00:00,1799.11,1815.04,1790.63,1809.68,328959
19/07/2020 00:00,1808.04,1906.5,1805.62,1901.63,515071
26/07/2020 00:00,1902.64,1983.97,1902.54,1975.02,659360
02/08/2020 00:00,1983.53,2074.87,1960.39,2033.15,669732
09/08/2020 00:00,2026.31,2049.85,1862.58,1943.57,817324
16/08/2020 00:00,1944.91,2015.57,1911.26,1938.98,775202
23/08/2020 00:00,1936.69,1976.53,1902.64,1964.34,705580
30/08/2020 00:00,1969.07,1992.29,1916.27,1933.09,570314
06/09/2020 00:00,1932.07,1966.53,1906.54,1940.48,529052
13/09/2020 00:00,1937.74,1973.64,1932.87,1950.42,530702
20/09/2020 00:00,1949.75,1955.62,1848.75,1860.14,777984
27/09/2020 00:00,1862.9,1917.1,1848.93,1900.58,608639
04/10/2020 00:00,1903.47,1930.41,1872.94,1929.87,477161
11/10/2020 00:00,1926.89,1933.18,1882.46,1898.76,455477
18/10/2020 00:00,1899.71,1931.36,1894.29,1901.41,405271
25/10/2020 00:00,1901.37,1911.42,1859.92,1878.37,467051
01/11/2020 00:00,1879.27,1960.29,1873.41,1951.81,580032
08/11/2020 00:00,1957.18,1965.46,1850.52,1889.28,635034
15/11/2020 00:00,1887.89,1899.01,1852.69,1870.9,456753
22/11/2020 00:00,1870.86,1876.14,1774.33,1786.76,411687
29/11/2020 00:00,1789.31,1848.17,1764.38,1838.6,427513
06/12/2020 00:00,1836.86,1875.28,1821.99,1839.91,422287
13/12/2020 00:00,1837.07,1896.19,1818.34,1880.55,426650
20/12/2020 00:00,1882.51,1906.7,1854.99,1879.3,389110
27/12/2020 00:00,1888.4,1900.38,1869.12,1893.43,288354
03/01/2021 00:00,1909.07,1959.29,1828.27,1849.04,610672
10/01/2021 00:00,1854.74,1863.8,1817,1827.65,542639
17/01/2021 00:00,1828.39,1875.01,1810.29,1854.67,575815
24/01/2021 00:00,1858.02,1875.69,1831.35,1847.59,755117
31/01/2021 00:00,1855.57,1871.78,1784.9,1813.4,814822
07/02/2021 00:00,1817.35,1855.31,1807.77,1824.17,600490
14/02/2021 00:00,1824.88,1827.02,1760.64,1783.05,683202
21/02/2021 00:00,1786.78,1816.01,1717.18,1733.84,968129
28/02/2021 00:00,1737.79,1759.89,1687.28,1700.76,955719
07/03/2021 00:00,1706.24,1739.82,1676.82,1726.92,787385
14/03/2021 00:00,1728.56,1755.46,1719.25,1745.14,695664
21/03/2021 00:00,1743.8,1745.43,1721.63,1732.7,605314
28/03/2021 00:00,1731.17,1732.84,1677.86,1729.49,491085
04/04/2021 00:00,1728.66,1758.66,1721.25,1743.46,513577
11/04/2021 00:00,1742.71,1783.79,1723.7,1776.67,542195
18/04/2021 00:00,1775.67,1797.88,1763.53,1776.48,532590
25/04/2021 00:00,1775.48,1789.98,1756.19,1768.97,494178
02/05/2021 00:00,1766.81,1843.3,1766.04,1830.85,521847
09/05/2021 00:00,1833.04,1845.93,1808.77,1842.56,606858
16/05/2021 00:00,1843.52,1890.09,1843.52,1881.74,643808
23/05/2021 00:00,1881.41,1912.74,1872.71,1903.18,629466
30/05/2021 00:00,1903.74,1916.58,1855.5,1891.51,558035
06/06/2021 00:00,1890.19,1903.67,1869.84,1876.16,552311
13/06/2021 00:00,1876.07,1877.62,1760.91,1764.52,647683
20/06/2021 00:00,1768.64,1794.95,1766.4,1781.11,579197
27/06/2021 00:00,1781.24,1795.04,1750.69,1787.33,403970
04/07/2021 00:00,1787.11,1818.33,1784.47,1808.04,394497
11/07/2021 00:00,1807.97,1834.07,1791.65,1811.51,392692
18/07/2021 00:00,1811.29,1824.92,1789.63,1801.93,491730
25/07/2021 00:00,1802.26,1832.62,1792.36,1814.28,441246
01/08/2021 00:00,1814.6,1831.65,1758.65,1763.18,407972
08/08/2021 00:00,1761.08,1779.79,1683.2,1779.7,454624
15/08/2021 00:00,1779.08,1795.46,1770.8,1780.94,422838
22/08/2021 00:00,1781.52,1819.09,1776.44,1817.85,361756
29/08/2021 00:00,1818.18,1833.95,1801.71,1827.59,300668
05/09/2021 00:00,1828.29,1830.24,1782.43,1787.81,298632
12/09/2021 00:00,1787.35,1808.58,1745.24,1753.92,379670
19/09/2021 00:00,1754.22,1787.21,1737.43,1749.72,435999
26/09/2021 00:00,1749.81,1764.28,1721.65,1760.15,493413
03/10/2021 00:00,1760.79,1781.27,1745.95,1757.1,443992
10/10/2021 00:00,1756.97,1800.57,1750.18,1767.42,433860
17/10/2021 00:00,1767.18,1813.79,1760.31,1792.67,498233
24/10/2021 00:00,1792.93,1810.38,1771.98,1782.98,513052
31/10/2021 00:00,1783.36,1818.27,1758.07,1817.84,451828
07/11/2021 00:00,1815.69,1868.61,1812.46,1864.35,439003
14/11/2021 00:00,1866.79,1877.23,1843,1845.7,440565
21/11/2021 00:00,1842.19,1849.15,1778.54,1790.86,467371
28/11/2021 00:00,1788.53,1808.74,1761.97,1783.88,539910
05/12/2021 00:00,1782,1793.15,1770.1,1782.82,428326
12/12/2021 00:00,1782.77,1814.28,1752.34,1797.98,445803
19/12/2021 00:00,1800.31,1810.63,1785,1807.76,318935
26/12/2021 00:00,1805.97,1828.08,1789.47,1827.95,336141
02/01/2022 00:00,1830.63,1831.82,1782.64,1796.3,481942
09/01/2022 00:00,1794.95,1829.18,1790.36,1817.54,472665
16/01/2022 00:00,1817.35,1847.92,1805.79,1834.63,519032
23/01/2022 00:00,1832.9,1853.9,1780.3,1791.58,625250
30/01/2022 00:00,1788.96,1814.88,1785.57,1807.84,497346
06/02/2022 00:00,1808.53,1865.45,1807.84,1858.98,534603
13/02/2022 00:00,1855.86,1902.51,1844.49,1897.34,607854
20/02/2022 00:00,1902.54,1974.52,1878,1888.25,678617
27/02/2022 00:00,1919.79,1970.19,1890.86,1969.74,685253
06/03/2022 00:00,1980.67,2070.3,1958.56,1985.22,781215
13/03/2022 00:00,1979.73,1983.64,1895.01,1920.74,441926
20/03/2022 00:00,1925.11,1966.2,1910.67,1957.24,441165
27/03/2022 00:00,1955.63,1958.52,1890.02,1924.09,565943
03/04/2022 00:00,1924.07,1948.13,1915.15,1946.4,502378
10/04/2022 00:00,1947.6,1981.59,1940,1973.19,437384
17/04/2022 00:00,1972.39,1998.43,1926.68,1931.91,611300
24/04/2022 00:00,1932.72,1934.26,1872.04,1896.42,675482
01/05/2022 00:00,1899.29,1909.77,1850.38,1882.37,611618
08/05/2022 00:00,1883.46,1885.59,1799.06,1811.66,680392
15/05/2022 00:00,1814.33,1849.44,1786.84,1845.71,518168
22/05/2022 00:00,1847.95,1869.67,1840.78,1852.98,398743
29/05/2022 00:00,1852.24,1874.09,1828.5,1851.16,358729
05/06/2022 00:00,1850.56,1876,1825.13,1871.57,394589
12/06/2022 00:00,1878.2,1878.78,1805.17,1840.39,642087
19/06/2022 00:00,1835.91,1847.93,1816.92,1827.42,445501
26/06/2022 00:00,1835.82,1841.03,1784.45,1808.94,480337
03/07/2022 00:00,1811.41,1814.26,1732.25,1742.45,484417
10/07/2022 00:00,1741.09,1745.42,1697.61,1707.32,576836
17/07/2022 00:00,1706.71,1739.31,1680.84,1727.38,514087
24/07/2022 00:00,1726.64,1767.93,1711.52,1766,545254
31/07/2022 00:00,1764.75,1794.95,1754.34,1775.42,528527
07/08/2022 00:00,1771.34,1807.87,1770.82,1801.62,483920
14/08/2022 00:00,1801.9,1802.27,1745.54,1747.28,515230
21/08/2022 00:00,1746.52,1765.5,1727.77,1738.08,534244
28/08/2022 00:00,1735.95,1745.52,1688.8,1712.78,580171
04/09/2022 00:00,1711.56,1729.41,1691.27,1716.85,553933
11/09/2022 00:00,1718.58,1735.13,1654.16,1675.01,600621
18/09/2022 00:00,1675.02,1688.03,1639.75,1644.87,654197
25/09/2022 00:00,1643.9,1675.36,1614.81,1660.79,810027
02/10/2022 00:00,1663.22,1729.49,1659.72,1694.8,683837
09/10/2022 00:00,1696.55,1699.81,1640.19,1644.29,707140
16/10/2022 00:00,1645.84,1668.46,1617.29,1657.33,706198
23/10/2022 00:00,1659.8,1674.93,1638.05,1644.6,765258
30/10/2022 00:00,1642.98,1681.72,1616.72,1680.79,713265
06/11/2022 00:00,1674.4,1772.78,1664.71,1770.15,712846
13/11/2022 00:00,1763.34,1786.57,1747.55,1750.97,803236
20/11/2022 00:00,1751.15,1761.24,1727.31,1754.65,602710
27/11/2022 00:00,1754.28,1804.52,1739.63,1797.98,804209
04/12/2022 00:00,1795.99,1810.01,1765.85,1797.46,705342
11/12/2022 00:00,1796.94,1824.52,1773.75,1793.1,768627
18/12/2022 00:00,1792.62,1823.84,1783.79,1798.51,686942
25/12/2022 00:00,1800.08,1833.63,1797.04,1824.2,418454
01/01/2023 00:00,1826.57,1869.87,1823.52,1866.03,590203
08/01/2023 00:00,1867.72,1921.89,1866.44,1920.29,721452
15/01/2023 00:00,1919,1937.54,1896.59,1925.92,702635
22/01/2023 00:00,1925.87,1949.09,1911.4,1928.3,697009
29/01/2023 00:00,1927.19,1959.68,1861.44,1865.81,846902
05/02/2023 00:00,1862.02,1890.31,1852.8,1865.35,696549
12/02/2023 00:00,1864.68,1870.66,1818.9,1842.54,651492
19/02/2023 00:00,1840.89,1847.48,1808.93,1810.82,588820
26/02/2023 00:00,1812.62,1856.32,1804.69,1855.3,584208
05/03/2023 00:00,1854.2,1870.18,1809.41,1867.15,680068
12/03/2023 00:00,1886.16,1988.17,1871.55,1988.17,1026692
19/03/2023 00:00,1986.7,2009.8,1934.27,1978.81,861257
26/03/2023 00:00,1977.94,1987.63,1944.04,1969.41,610685
02/04/2023 00:00,1967.06,2032.26,1949.76,2007.32,547435
09/04/2023 00:00,1997.3,2048.67,1981.72,2004.42,718766
16/04/2023 00:00,1999.29,2015.05,1969.18,1982.84,731626
23/04/2023 00:00,1982.38,2009.43,1974.13,1989.55,823616
30/04/2023 00:00,1989.54,2066.81,1977.09,2016.54,859289
07/05/2023 00:00,2017.12,2048.18,2000.89,2010.91,720579
14/05/2023 00:00,2008.04,2022.21,1951.98,1977.5,627079
21/05/2023 00:00,1977.99,1985.29,1936.76,1946.72,636757
28/05/2023 00:00,1942.84,1983.48,1932.05,1947.62,566615
04/06/2023 00:00,1947.68,1973.1,1938.13,1960.46,573758
11/06/2023 00:00,1960.21,1971.13,1924.7,1957.51,633824
18/06/2023 00:00,1957.62,1958.76,1909.99,1920.53,537883
25/06/2023 00:00,1925.15,1933.36,1892.95,1919.17,712067
02/07/2023 00:00,1918.6,1935.05,1902.59,1925.31,624977
09/07/2023 00:00,1924.76,1963.78,1912.69,1955.45,770724
16/07/2023 00:00,1955.47,1987.43,1945.77,1961.84,711220
23/07/2023 00:00,1962.41,1982.23,1942.57,1959.15,728247
30/07/2023 00:00,1959.58,1972.39,1925.53,1942.65,675597
06/08/2023 00:00,1942.75,1946.72,1910.77,1913.62,551713
13/08/2023 00:00,1913.35,1916.24,1885.04,1889.37,617583
20/08/2023 00:00,1889.66,1923.4,1884.81,1914.21,622379
27/08/2023 00:00,1914.86,1953.02,1912.77,1939.85,566074
03/09/2023 00:00,1940.41,1946.28,1915.31,1919.13,471900
10/09/2023 00:00,1920.36,1930.77,1901.02,1923.68,603394
17/09/2023 00:00,1923.42,1947.42,1913.9,1925.25,561848
24/09/2023 00:00,1925.07,1927.22,1846.33,1848.74,596300
01/10/2023 00:00,1846.45,1848.93,1810.47,1831.84,892818
08/10/2023 00:00,1847.52,1932.41,1844.23,1932.41,956661
15/10/2023 00:00,1925.94,1997.21,1908.2,1980.9,914379
22/10/2023 00:00,1968.07,2009.47,1953.49,2005.91,876047
29/10/2023 00:00,2004.9,2007.93,1969.88,1992.52,865083
05/11/2023 00:00,1992.43,1993.16,1933.06,1938.62,788564
12/11/2023 00:00,1938.42,1993.36,1931.6,1980.56,674287
19/11/2023 00:00,1978.11,2007.53,1965.4,2002.33,551592
26/11/2023 00:00,2002.12,2075.36,2000.38,2071.63,397807
03/12/2023 00:00,2072.6,2144.77,1994.58,2004.04,356808
10/12/2023 00:00,2005.36,2047.9,1973,2019.02,583557
17/12/2023 00:00,2019.56,2070.7,2015.86,2052.75,1615509
24/12/2023 00:00,2053.23,2088.51,2052.97,2062.67,1113061
31/12/2023 00:00,2062.91,2078.99,2024.34,2045.3,1622256
07/01/2024 00:00,2044.65,2062.33,2013.16,2048.81,2264527
14/01/2024 00:00,2047.9,2058.66,2001.68,2029.33,2105863
21/01/2024 00:00,2029.7,2037.98,2009.47,2018.49,2199878
28/01/2024 00:00,2024.05,2065.54,2019.18,2039.57,2244897
04/02/2024 00:00,2040.01,2044.64,2014.76,2024.26,1022019
11/02/2024 00:00,2024.15,2031.91,1984.03,2013.18,711573
18/02/2024 00:00,2014.69,2041.39,2011.38,2035.52,671589
25/02/2024 00:00,2034.32,2088.38,2024.38,2083.26,707541
03/03/2024 00:00,2082.51,2195.22,2079.37,2178.55,816497
10/03/2024 00:00,2181.21,2189.03,2150.5,2155.82,425337
17/03/2024 00:00,2153.03,2222.65,2146.08,2165.27,350261
24/03/2024 00:00,2165.9,2236.18,2163.5,2232.88,280634
31/03/2024 00:00,2241.94,2330.44,2228.51,2329.28,446098
07/04/2024 00:00,2324.16,2431.44,2302.9,2344.22,546458
14/04/2024 00:00,2355.6,2417.83,2323.98,2390.63,599897
21/04/2024 00:00,2389.8,2389.8,2291.39,2337.78,368261
28/04/2024 00:00,2337.22,2346.63,2277.38,2301.67,350204
05/05/2024 00:00,2304.58,2378.32,2291.79,2360.47,351937
12/05/2024 00:00,2361.9,2422.74,2332.11,2413.84,367250
19/05/2024 00:00,2418.33,2450.07,2325.46,2333.86,462366
26/05/2024 00:00,2338.09,2364.14,2320.6,2327.46,413597
02/06/2024 00:00,2328.79,2387.69,2286.71,2293.38,436326
09/06/2024 00:00,2294.71,2341.66,2287.78,2332.6,412299
16/06/2024 00:00,2331.47,2368.73,2306.64,2321.42,367545
23/06/2024 00:00,2321.36,2339.75,2293.67,2326.4,384255
30/06/2024 00:00,2326.9,2392.91,2318.5,2391.06,341699
07/07/2024 00:00,2386.21,2424.54,2349.29,2411.59,377795
14/07/2024 00:00,2411.51,2483.54,2393.71,2400.3,710986
21/07/2024 00:00,2401.79,2431.9,2352.97,2387.34,939704
28/07/2024 00:00,2388.7,2477.61,2369.54,2441.38,1032009
04/08/2024 00:00,2444.61,2458.65,2364.06,2431.07,1153554
11/08/2024 00:00,2429.26,2509.61,2423.75,2507.46,865760
18/08/2024 00:00,2508.41,2531.53,2470.73,2511.93,900910
25/08/2024 00:00,2511.56,2528.9,2493.55,2503.35,854295
01/09/2024 00:00,2502.34,2529.08,2471.77,2497.61,834491
08/09/2024 00:00,2497.09,2585.92,2485.44,2578.38,909868
15/09/2024 00:00,2579.39,2625.65,2546.71,2622.26,918488
22/09/2024 00:00,2619.54,2685.44,2613.78,2659.81,985079
29/09/2024 00:00,2658.25,2673.04,2624.59,2653.57,869151
06/10/2024 00:00,2649.56,2661.4,2604.77,2656.38,438972
13/10/2024 00:00,2655.69,2722.6,2638.33,2721.91,421809
20/10/2024 00:00,2720.16,2758.47,2708.78,2747.39,448551
27/10/2024 00:00,2732.7,2790.09,2724.72,2735.84,458746
03/11/2024 00:00,2738.13,2749.88,2643.33,2684.15,507503
10/11/2024 00:00,2682.96,2686.22,2536.77,2561.78,505351
17/11/2024 00:00,2564.94,2715.5,2564.79,2715.34,484850
24/11/2024 00:00,2692.25,2721.31,2604.86,2650.33,445728
01/12/2024 00:00,2652.01,2656.99,2612.32,2632.67,467542
08/12/2024 00:00,2643.88,2726.15,2627.57,2648.8,485389
15/12/2024 00:00,2650.72,2664.23,2582.92,2623.03,414179
22/12/2024 00:00,2620.78,2639.14,2608.13,2621.54,267610
29/12/2024 00:00,2621.03,2665.15,2596.09,2639.98,297127
05/01/2025 00:00,2641.45,2698.01,2614.45,2688.96,391915
12/01/2025 00:00,2690.19,2724.76,2656.84,2702.92,430386
19/01/2025 00:00,2703.09,2785.94,2689.26,2771.48,420488
26/01/2025 00:00,2769.76,2817.23,2730.48,2798.47,441166
02/02/2025 00:00,2804.21,2886.68,2772.17,2861.3,471643
09/02/2025 00:00,2857.21,2942.58,2854.81,2882.5,471258
16/02/2025 00:00,2883.13,2954.91,2877.6,2935.89,394675
23/02/2025 00:00,2934.65,2956.18,2832.57,2859.06,455733
02/03/2025 00:00,2857.88,2930.33,2857.88,2911.94,468375
09/03/2025 00:00,2912.72,3004.85,2880.26,2986.24,380456
16/03/2025 00:00,2983.84,3057.26,2982.22,3023.22,355189
30/03/2025 00:00,3123.22,3167.73,3015.78,3038.2,359243
27/04/2025 00:00,3324.7,3352.94,3201.93,3240.12,3205026
04/05/2025 00:00,3238.79,3438.13,3237.35,3323.96,2773013
11/05/2025 00:00,3287.39,3306.61,3120.68,3201.69,2787281
18/05/2025 00:00,3218.59,3365.86,3204.56,3357.37,2586179
25/05/2025 00:00,3356.03,3356.75,3245.43,3288.93,2164913
01/06/2025 00:00,3298.76,3403.42,3295.75,3309.88,2982082
08/06/2025 00:00,3311.68,3446.74,3293.46,3432.04,3816999
15/06/2025 00:00,3451.76,3452.4,3340.29,3368.05,3408256
22/06/2025 00:00,3391.32,3396.37,3255.74,3273.72,3449680
29/06/2025 00:00,3272.43,3365.68,3247.88,3334.92,2751737
06/07/2025 00:00,3333.93,3368.65,3282.64,3355.58,3370843
13/07/2025 00:00,3364.09,3377.5,3309.81,3349.65,3323871
20/07/2025 00:00,3349.14,3438.83,3324.94,3337,3286760
27/07/2025 00:00,3319.2,3363.39,3268.06,3362.76,3282775
03/08/2025 00:00,3363.49,3408.08,3344.99,3398.35,4537325
10/08/2025 00:00,3398.09,3405.07,3329.73,3335.6,3260733
17/08/2025 00:00,3336.46,3378.72,3311.39,3371.72,2328976
24/08/2025 00:00,3370.78,3453.81,3351.21,3447.3,2828057
31/08/2025 00:00,3449.18,3600.04,3436.99,3585.74,3037179
07/09/2025 00:00,3580.98,3674.17,3578.15,3642.78,1938394
14/09/2025 00:00,3643.24,3707.38,3626.56,3684.92,1918991
21/09/2025 00:00,3685.28,3791.08,3683.64,3760.1,2121620
28/09/2025 00:00,3759.47,3875.57,3756.58,3865.88,1064700